"Processo","Ementa","Autor","Relator","Tramitação","Tramitacao Interna","Dias na Comissão","Dias no Estado Atual"
"PL 203/2025","DISPÕE AO PODER PÚBLICO A GARANTIA DE ISENÇÃO DO PAGAMENTO DE TAXAS DE INSCRIÇÃO EM CONCURSOS PÚBLICOS, PROCESSOS SELETIVOS MUNICIPAIS E VESTIBULARES PARA AS MULHERES DOADORAS DE LEITE MATERNO.","Ver. RUTE COSTA (PL)Ver. LUCAS PAVANATO (PL)","Ver. ANA CAROLINA OLIVEIRA (PODE)","23/04/2026 16:04:00 - FIN  (Recebido de SAUDE)","05/05/2026 03:31 - Consultoria (CTEO.1) / Para análise","30","18"
"PL 202/2025","DISPÕE AO PODER PÚBLICO A CRIAÇÃO DE UM CANAL DE COMUNICAÇÃO EXCLUSIVO PARA ATENDIMENTO AOS MUNÍCIPES CADASTRADOS NO SERVIÇO “ATENDE+” CONTENDO AS FERRAMENTAS SMS E WHATSAPP E DÁ OUTRAS PROVIDÊNCIAS.","Ver. RUTE COSTA (PL)Ver. SILVINHO LEITE (UNIÃO)","Ver. MARCELO MESSIAS (MDB)","23/04/2026 16:04:00 - FIN  (Recebido de ECON)","05/05/2026 03:31 - Consultoria (CTEO.1) / Para análise","30","18"
"PL 201/2025","INSTITUI O PROGRAMA DE IMPOSTO PREDIAL E TERRITORIAL URBANO – IPTU SUSTENTÁVEL NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. CRIS MONTEIRO (NOVO)Ver. SILVINHO LEITE (UNIÃO)","Ver. SONAIRA FERNANDES (PL)","24/03/2026 10:21:00 - FIN  (Recebido de SGP12)","29/04/2026 02:51 - Secretaria (SGP12) / Aguardando Notas Taquigráficas (Audiência realizada)","60","24"
"PL 184/2025","DISPÕE SOBRE A DISPONIBILIZAÇÃO DE CADEIRAS DE RODAS NOS TERMINAIS RODOVIÁRIOS DO MUNICÍPIO DE SÃO PAULO.","Ver. ANDRÉ SANTOS (REPUBLICANOS)","","23/04/2026 16:04:00 - FIN  (Recebido de SAUDE)","23/04/2026 04:04 - Presidente da Comissão / Designar Relator","30","30"
"PL 183/2025","DENOMINA PRAÇA MANUEL RECENA QUEVEDO, A PRAÇA INOMINADA LOCALIZADA NO ENTRONCAMENTO DAS AVENIDAS ENGENHEIRO GEORGE CORBISTER E A AVENIDA GENERAL VALDOMIRO DE LIMA","Ver. MARCELO MESSIAS (MDB)","","12/05/2026 14:17:00 - FIN  (Recebido de EDUC)","12/05/2026 02:17 - Presidente da Comissão / Designar Relator","11","11"
"PL 181/2025","“DISPÕE SOBRE A OBRIGATORIEDADE DA PRESENÇA DE UM TÉCNICO EM SAÚDE BUCAL (TSB) EM TODAS AS UNIDADES BÁSICAS DE SAÚDE (UBS), UNIDADES DE PRONTO ATENDIMENTO (UPAS) E DEMAIS ESTABELECIMENTOS PÚBLICOS DE SAÚDE NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.”","Ver. MARCELO MESSIAS (MDB)","","22/05/2026 14:59:09 - FIN  (Pendente recebimento de SAUDE)","","Encaminhado","2"
"PL 174/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DO LOWTON” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","Ver. ANA CAROLINA OLIVEIRA (PODE)","13/08/2025 17:57:00 - FIN  (Recebido de EDUC)","08/10/2025 04:01 - Relator(a) / Estudo para manifestação do relator","283","227"
"PL 126/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DA FONOAUDIOLOGIA” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","Ver. ANDRÉ SANTOS (REPUBLICANOS)","18/09/2025 13:09:00 - FIN  (Recebido de EDUC)","20/05/2026 11:09 - Secretaria (SGP12) / Em Condição de Pauta","247","3"
"PL 122/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DO NUTRICIONISTA” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS","Ver. MARCELO MESSIAS (MDB)","Ver. SILVINHO LEITE (UNIÃO)","13/04/2026 14:58:00 - FIN  (Recebido de EDUC)","05/05/2026 03:31 - Consultoria (CTEO.1) / Para análise","40","18"
"PL 118/2025","ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O “DIA DO BARBEIRO” NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS","Ver. MARCELO MESSIAS (MDB)","","12/05/2026 14:19:00 - FIN  (Recebido de EDUC)","12/05/2026 02:19 - Presidente da Comissão / Designar Relator","11","11"
"PL 116/2025","ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDÁRIO OFICIAL DE EVENTOS DA CIDADE DE SÃO PAULO O DIA DE COMBATE À CRISTOFOBIA NO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. LUCAS PAVANATO (PL)","Ver. MARCELO MESSIAS (MDB)","07/04/2026 18:44:00 - FIN  (Recebido de EDUC)","07/04/2026 06:44 - Presidente da Comissão / Designar Relator","46","46"
"PDL 99/2025","CONCEDE A OUTORGA DA MEDALHA ANCHIETA AO PASTOR MOISÉS QUIRINO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. CARLOS BEZERRA JR. (PSD)","Ver. GILBERTO NASCIMENTO (PL)","07/04/2026 18:47:00 - FIN  (Recebido de EDUC)","07/04/2026 06:47 - Presidente da Comissão / Designar Relator","46","46"
"PL 83/2025","DISPÕE SOBRE A REALIZAÇÃO DE EVENTOS INCLUSIVOS VOLTADOS PARA PESSOAS COM AUTISMO, TRANSTORNO DE DÉFICIT DE ATENÇÃO COM HIPERATIVIDADE (TDAH), SÍNDROME DE DOWN E MÃES NEURODIVERGENTES.","Ver. ANDRÉ SANTOS (REPUBLICANOS)Ver. SILVINHO LEITE (UNIÃO)Ver. THAMMY MIRANDA (PSD)","Ver. ANA CAROLINA OLIVEIRA (PODE)","01/04/2026 12:49:00 - FIN  (Recebido de SAUDE)","08/04/2026 04:01 - Consultoria (CTEO.1) / Para análise","52","45"
"PDL 81/2025","DISPÕE SOBRE A OUTORGA DE SALVA DE PRATA EM HOMENAGEM À REVISTA OESTE PELOS RELEVANTES SERVIÇOS PRESTADOS À SOCIEDADE BRASILEIRA NA PROMOÇÃO DA LIBERDADE DE IMPRENSA, DO PENSAMENTO CRÍTICO E DA INFORMAÇÃO QUALIFICADA.","Ver. SONAIRA FERNANDES (PL)","Ver. MAJOR PALUMBO (PP)","19/12/2025 13:17:00 - FIN  (Recebido de EDUC)","19/05/2026 03:23 - Secretaria (SGP12) / Retirado de pauta","155","4"
"PDL 80/2025","DISPÕE SOBRE A OUTORGA DE TÍTULO DE CIDADÃO PAULISTANO AO SENHOR JORGE FERNANDO BAPTISTA SERRÃO.","Ver. SONAIRA FERNANDES (PL)","Ver. MARCELO MESSIAS (MDB)","19/12/2025 13:17:00 - FIN  (Recebido de EDUC)","07/05/2026 05:01 - Relator(a) / Estudo para manifestação do relator","155","16"
"PL 79/2025","DISPÕE SOBRE A PROIBIÇÃO DE COMERCIALIZAÇÃO E O USO DE ESCAPAMENTOS PARA MOTOCICLETAS QUE PRODUZAM RUÍDOS ACIMA DO LIMITE MÁXIMO PERMITIDO, NO ÂMBITO DO MUNICÍPIO DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. JAIR TATTO (PT)Ver. RUBINHO NUNES (UNIÃO)","","23/04/2026 16:03:00 - FIN  (Recebido de ECON)","23/04/2026 04:03 - Presidente da Comissão / Designar Relator","30","30"
"PDL 79/2025","CONCEDE SALVA DE PRATA AO GRÊMIO RECREATIVO E CULTURAL ESCOLA DE SAMBA CAMISA 12, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","","12/05/2026 14:20:00 - FIN  (Recebido de EDUC)","12/05/2026 02:20 - Presidente da Comissão / Designar Relator","11","11"
"PL 76/2025","AUTORIZA O PODER EXECUTIVO A EXONERAR SERVIDOR PÚBLICO, EFETIVO OU CARGO EM COMISSÃO, QUE PARTICIPE DE EVENTOS OU MANIFESTAÇÕES QUE APOIEM, INCITEM OU FAÇA APOLOGIA A ATOS QUE CONFIGUREM TERRORISMO OU CRIMES CONTRA A HUMANIDADE NO MUNICIPIO DE SÃO PAULO.","Ver. ADRILLES JORGE (UNIÃO)Ver. RUBINHO NUNES (UNIÃO)","Ver. KEIT LIMA (PSOL)","10/11/2025 11:44:00 - FIN  (Recebido de ADM)","08/04/2026 04:01 - Relator(a) / Estudo para manifestação do relator","194","45"
"PR 68/2025","DISPÕE SOBRE A CRIAÇÃO, NO ÂMBITO DA CÂMARA MUNICIPAL DE SÃO PAULO, DA FRENTE PARLAMENTAR EM DEFESA DA AMPLIAÇÃO E IMPLANTAÇÃO DE CAMPI DA UNIVERSIDADE FEDERAL DE SÃO PAULO - UNIFESP E DO INSTITUTO FEDERAL DE SÃO PAULO - IFSP NA CIDADE DE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. LUNA ZARATTINI (PT)Ver. ALESSANDRO GUEDES (PT)Ver. DHEISON SILVA (PT)Ver. HÉLIO RODRIGUES (PT)Ver. JAIR TATTO (PT)Ver. JOÃO ANANIAS (PT)Ver. NABIL BONDUKI (PT)Ver. SENIVAL MOURA (PT)","Ver. KEIT LIMA (PSOL)","28/11/2025 18:17:00 - FIN  (Recebido de ADM)","18/03/2026 03:03 - Relator(a) / Assinar Relatório","176","66"
"PDL 61/2025","CONCEDE TÍTULO DE CIDADÃ PAULISTANA A SRA. OLGA VEL KOS TRAMBUCH.","Ver. SANDRA SANTANA (MDB)","Ver. MARCELO MESSIAS (MDB)","03/12/2025 15:02:00 - FIN  (Recebido de EDUC)","21/05/2026 02:27 - Relator(a) / Assinar Relatório","171","2"
"PR 58/2025","INSTITUI, NO ÂMBITO DA CÂMARA MUNICIPAL DE SÃO PAULO, A FRENTE PARLAMENTAR EM DEFESA DA PAZ SONORA URBANA E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MAJOR PALUMBO (PP)","Ver. ANDRÉ SANTOS (REPUBLICANOS)","13/10/2025 14:45:00 - FIN  (Recebido de ADM)","21/05/2026 04:43 - Secretaria (SGP12) / Retirado de pauta","222","2"
"PR 56/2025","DISPÕE SOBRE A FRENTE PARLAMENTAR EM DEFESA DO ESPORTE E DO FUTEBOL DE VÁRZEA NA CIDADE DE SÃO PAULO.","Ver. ALESSANDRO GUEDES (PT)Ver. FABIO RIVA (MDB)Ver. NABIL BONDUKI (PT)Ver. JANAINA PASCHOAL (PP)Ver. THAMMY MIRANDA (PSD)Ver. PROFESSOR TONINHO VESPOLI (PSOL)Ver. SENIVAL MOURA (PT)Ver. LUANA ALVES (PSOL)Ver. SILVIA DA BANCADA FEMINISTA (PSOL)Ver. SANDRA SANTANA (MDB)Ver. SANSÃO PEREIRA (REPUBLICANOS)Ver. SILVÃO LEITE (UNIÃO)","Ver. ANA CAROLINA OLIVEIRA (PODE)","07/04/2026 18:42:00 - FIN  (Recebido de EDUC)","07/04/2026 06:42 - Presidente da Comissão / Designar Relator","46","46"
"PR 53/2025","ALTERA O CAPUT DO ARTIGO 348 DA RESOLUÇÃO N.º 2, DE 26 DE ABRIL DE 1991 –  REGIMENTO INTERNO DA CÂMARA MUNICIPAL DE SÃO PAULO [DIMINUI O NÚMERO DE ASSINATURAS DE APOIAMENTO PARA O PROTOCOLO DE PROJETOS DE CONCESSÃO DE HONRARIA].","Ver. SANSÃO PEREIRA (REPUBLICANOS)","Ver. ANDRÉ SANTOS (REPUBLICANOS)","06/10/2025 11:08:00 - FIN  (Recebido de ADM)","05/05/2026 05:47 - Consultoria (CTEO.1) / Elaborar Minuta de Relatório","229","18"
"PR 51/2025","DISPÕE SOBRE A CRIAÇÃO DA FRENTE PARLAMENTAR EM DEFESA DOS DIREITOS DO CONSUMIDOR E DA ECONOMIA POPULAR, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. SARGENTO NANTES (PP)Ver. FABIO RIVA (MDB)","Ver. MARCELO MESSIAS (MDB)","02/02/2026 13:55:00 - FIN  (Recebido de ECON)","08/04/2026 10:22 - Consultoria (CTEO.1) / Para análise","110","45"
"PDL 47/2025","CONCEDE A OUTORGA DA MEDALHA ANCHIETA A MARIA ALICE SETÚBAL, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. RICARDO TEIXEIRA (UNIÃO)","Ver. SILVINHO LEITE (UNIÃO)","19/12/2025 13:17:00 - FIN  (Recebido de EDUC)","19/05/2026 03:21 - Secretaria (SGP12) / Retirado de pauta","155","4"
"PR 45/2025","INSTITUI A FRENTE PARLAMENTAR DE APOIO AOS TRANSPORTADORES REGULARES DE RESÍDUOS SÓLIDOS NO MUNICÍPIO SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS.","Ver. MARCELO MESSIAS (MDB)","","07/05/2026 15:43:37 - FIN  (Pendente recebimento de ADM)","","Encaminhado","23"
"PR 33/2025","INSTITUI A PLATAFORMA DE SUGESTÕES LEGISLATIVAS NA CÂMARA MUNICIPAL DE SÃO PAULO.","Ver. SANSÃO PEREIRA (REPUBLICANOS)","Ver. ANDRÉ SANTOS (REPUBLICANOS)","06/10/2025 11:23:00 - FIN  (Recebido de ADM)","29/04/2026 03:33 - Consultoria (CTEO.1) / Elaborar Minuta de Relatório","229","24"
"PR 30/2025","DISPÕE SOBRE A CRIAÇÃO DA FRENTE PARLAMENTAR EM DEFESA DA COZINHA SOLIDÁRIA","Ver. PROFESSOR TONINHO VESPOLI (PSOL)","Ver. KEIT LIMA (PSOL)","29/10/2025 19:25:00 - FIN  (Recebido de ADM)","18/03/2026 03:08 - Relator(a) / Assinar Relatório","206","66"
"PR 28/2025","INSTITUI A FRENTE PARLAMENTAR DO FÓRUM DOS CONSELHOS DE SAÚDE DA CIDADE SÃO PAULO E DÁ OUTRAS PROVIDÊNCIAS","Ver. MARCELO MESSIAS (MDB)","","23/04/2026 16:28:00 - FIN  (Recebido de SAUDE)","23/04/2026 04:28 - Presidente da Comissão / Designar Relator","30","30"
"PDL 25/2025","DISPÕE SOBRE A OUTORGA DO TÍTULO DE CIDADÃO PAULISTANO AO SR. PAULO MAXIMIANO JUNQUEIRA NETO.","Ver. LUCAS PAVANATO (PL)","Ver. MARCELO MESSIAS (MDB)","21/10/2025 11:36:00 - FIN  (Recebido de EDUC)","16/04/2026 02:59 - Relator(a) / Estudo para manifestação do relator","214","37"
"PR 24/2025","DISPÕE SOBRE A CRIAÇÃO DA FRENTE PARLAMENTAR PELA PRIMEIRA INFÂNCIA.","Ver. MARINA BRAGANTE (PSB)","","21/05/2026 14:46:00 - FIN  (Recebido de SAUDE)","21/05/2026 02:46 - Presidente da Comissão / Designar Relator","2","2"
"PR 21/2025","DISPÕE SOBRE A CRIAÇÃO, NO ÂMBITO DA CÂMARA MUNICIPAL DE SÃO PAULO, DA FRENTE PARLAMENTAR EM DEFESA DO “MOVIMENTO DOS ARTISTAS LIVRES”, E DÁ OUTRAS PROVIDÊNCIAS.","Ver. JANAINA PASCHOAL (PP)","Ver. CARLOS BEZERRA JR. (PSD)","29/09/2025 15:56:00 - FIN  (Recebido de ADM)","29/09/2025 03:56 - Presidente da Comissão / Designar Relator","236","236"
"PDL 21/2025","DISPÕE SOBRE OUTORGA DE SALVA DE PRATA AO GRUPO ARMADO DE REPRESSÃO A ROUBOS E ASSALTOS (GARRA).","Ver. KENJI ITO (PODE)","Ver. MAJOR PALUMBO (PP)","20/10/2025 15:05:00 - FIN  (Recebido de EDUC)","19/05/2026 03:20 - Secretaria (SGP12) / Retirado de pauta","215","4"
